title,id,genres,keywords
Alien Resurrection,8078,"['Science Fiction', 'Horror', 'Action']","['android', 'mercenari', 'dystopia', 'sequel', 'alien', 'betray', 'clone', 'scientist', 'flamethrow', 'underwater scen', 'gene manipul', 'breed', 'genetic engin', 'regener', 'xenomorph', 'explosive decompress']"
Suspect Zero,8080,"['Crime', 'Thriller']",['serial kil']
Untraceable,8090,"['Mystery', 'Thriller']","['suicid', 'fbi', 'kidnap', 'sadism', 'investig', 'polic', 'psychopath', 'websit', 'murder', 'serial kil', 'tortur', 'violenc', 'voyeur']"
Cleopatra,8095,"['Drama', 'History', 'Romance']","['egypt', 'greec', 'snake', 'nile', 'ancient rom', 'historical figur', 'epic', 'ancient egypt', '1st centuri']"
Desperately Seeking Susan,8130,['Comedy'],"['amnesia', 'rolling stone magazin', 'woman director']"
You Kill Me,8141,"['Comedy', 'Crime', 'Thriller', 'Romance']","['new york c', 'san francisco, california', 'alcohol', 'serial kil', 'alcohol']"
Napoleon Dynamite,8193,['Comedy'],"['underdog', 'sibling relationship', 'idaho', 'high school', 'teenag', 'school danc', 'social outcast', 'aftercreditssting']"
Ronin,8195,"['Action', 'Thriller', 'Crime', 'Adventure']","['paris, fr', 'franc', 'arms deal', 'mercenari', 'heist', 'violenc', 'ice sk', 'prepar', 'cellular phone trac']"
Midnight in the Garden of Good and Evil,8197,"['Crime', 'Drama', 'Mystery', 'Thriller']","['drag queen', 'voodoo']"
The Quiet American,8198,"['Romance', 'Thriller', 'Drama']","['love triangl', 'journalist', 'based on novel or book', 'lover (female)', 'vietnam war', '1950']"
Æon Flux,8202,"['Action', 'Science Fiction', 'Thriller']","['martial art', 'dystopia', 'surreal', 'based on cartoon', 'shootout', 'espionag', 'infertil', 'cyberpunk', 'sabotag', 'one against mani', 'woman director', 'hand to hand combat', 'human clon', '25th centuri']"
The Spiderwick Chronicles,8204,"['Adventure', 'Family', 'Fantasy', 'Drama']","['sibling relationship', 'parent child relationship', 'fairi', 'family relationship', 'single moth', 'alternate r', 'magical creatur', 'based on young adult novel']"
The Man Who Knew Too Much,8208,"['Crime', 'Drama', 'Thriller']","['kidnap', 'concert', 'murder', 'shootout', 'scream', 'crimin', 'dentist', 'hypnot', 'brawl', 'cymbal', 'sharpshoot', 'worship servic']"
8MM,8224,"['Thriller', 'Crime', 'Mystery']","['new york c', 'pornographi', 'loss of loved on', 'obsess', 'porn actor', 'investig', 'sadomasoch', 'child pornographi', 'private investig', 'los angeles, california', 'violenc', 'subcultur']"
Jumper,8247,"['Action', 'Adventure', 'Science Fiction']","['loss of loved on', 'adolesc', 'based on novel or book', 'fight', 'chase', 'teleport', 'enemi', 'motherly lov', 'super pow']"
The Lookout,8270,"['Crime', 'Drama', 'Thriller']","['robberi', 'mentally dis', 'bank robb', 'car crash', 'bank robberi']"
Disturbia,8271,"['Thriller', 'Drama', 'Mystery']","['kidnap', 'neighbor', 'serial kil', 'voyeur']"
American Wedding,8273,"['Comedy', 'Romance']","['sibling relationship', 'handcuff', 'marriage propos', 'stag night', 'wedding recept', 'wed', 'sex comedi', 'bachelor parti']"
American Pie Presents: The Naked Mile,8275,['Comedy'],"['adolesc', 'virgin', 'colleg', 'road trip', 'masturb', 'sex comedi']"
American Pie Presents: Beta House,8277,['Comedy'],"['colleg', 'fratern', 'debaucheri', 'frat parti', 'sex comedi', 'fraternity pledg', 'young adult']"
The Spirit,8285,"['Action', 'Comedy', 'Thriller', 'Crime', 'Science Fiction']","['secret ident', 'robber', 'mask', 'based on com', 'neo-noir']"
Gorky Park,8289,"['Thriller', 'Crime', 'Drama']","['based on novel or book', 'cold war', 'kgb', 'politician', 'government conspiraci', 'moscow, russia']"
Poetic Justice,8291,"['Drama', 'Romance']","['loss of loved on', 'sad', 'road trip', 'los angeles, california']"
Four Brothers,8292,"['Action', 'Crime']","['sibling relationship', 'robberi', 'arbitrary law', 'adoptive moth', 'reveng', 'murder', 'violenc', 'detroit, michigan', 'duringcreditssting', 'interracial adopt']"
Howards End,8293,"['Drama', 'Romance']","['london, england', 'sibling relationship', 'based on novel or book', 'empower', 'sister', 'class differ', 'english countrysid', 'turn of the centuri', 'early 1900', 'wealthy famili', 'sister sister relationship']"
In Bruges,8321,"['Comedy', 'Drama', 'Crime']","['drug deal', 'hitman', 'tourist', 'church', 'guilt', 'death', 'cult film', 'town squar', 'vietnames', 'canadian stereotyp', 'neo-noir', 'christma']"
Step Up 2: The Streets,8328,"['Music', 'Drama', 'Romance']","['underdog', 'competit', 'street gang', 'hip-hop', 'breakdanc', 'insurg', 'heart-throb', 'tap danc', 'scholarship', 'ballet']"
They Live,8337,"['Science Fiction', 'Action']","['dystopia', 'conspiraci', 'social commentari', 'los angeles, california', 'alien invas', 'sunglass', 'cult film', 'brawl', 'subliminal messag']"
Blindness,8338,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']","['based on novel or book', 'fight', 'blindness and impaired vis', 'asylum', 'leader', 'societi', 'upris', 'epidem', 'plagu']"
My Big Fat Greek Wedding,8346,"['Comedy', 'Drama', 'Romance']","['parent child relationship', 'greec', 'culture clash', 'midlife crisi', 'restaur', 'bad mother-in-law', 'parents-in-law', 'wed', 'famili', 'xenophobia']"
Ice Age: Dawn of the Dinosaurs,8355,"['Animation', 'Comedy', 'Family', 'Adventure']","['ice ag', 'bridg', 'insan', 'computer anim', 'jungl', 'dinosaur', 'birth', 'duringcreditssting']"
An Affair to Remember,8356,"['Drama', 'Romance']","['nightclub', 'paint', 'singer']"
Cast Away,8358,"['Adventure', 'Drama']","['exotic island', 'suicide attempt', 'volleybal', 'loneli', 'surviv', 'airplane crash', 'tropical island']"
Superbad,8363,['Comedy'],"['alcohol', 'chao', 'nerd', 'polic', 'high school', 'parti', 'coming of ag', 'school', 'teenag', 'drug', 'buddi', 'one night']"
Robin Hood: Prince of Thieves,8367,"['Adventure', 'Romance']","['england', 'crusad', 'merci', 'robin hood', 'thief', '12th centuri']"
Transformers: Revenge of the Fallen,8373,"['Science Fiction', 'Action', 'Adventure']","['egypt', 'sun', 'chao', 'symbol', 'reveng', 'artifact', 'alien', 'transform', 'tank', 'robot', 'duringcreditssting']"
The Boondock Saints,8374,"['Action', 'Thriller', 'Crime']","['detect', 'boston, massachusett', 'irish-american', 'russian mafia', 'independent film', 'shootout', 'prologu', 'police st', 'mob boss', 'duringcreditssting', 'vigilant', 'brother brother relationship', 'brutal viol', 'public execut']"
How High,8386,['Comedy'],"['pimp', 'harvard univers', 'cannabi', 'marijuana', 'drug deal', 'teen movi', 'univers', 'person on fir', 'cult film', 'dean', 'smoke', 'smoke r', 'pill bottl', 'baby powd', 'grave rob', 'stoner movi']"
The Gods Must Be Crazy,8393,"['Action', 'Comedy']","['africa', 'airplan', 'god', 'tribe', 'desert', 'soda bottl']"
The Hitcher,8398,"['Action', 'Horror', 'Crime', 'Thriller']","['shotgun', 'gas stat', 'new mexico', 'deputy sheriff', 'psychopath', 'road trip', 'remak', 'car crash', 'hitchhik', 'series of murd', 'violenc', 'police st', 'desert']"
Day of the Dead,8408,"['Horror', 'Thriller']","['florida', 'insan', 'remak', 'zombi', 'zombie apocalyps', 'florida everglad']"
A Man Apart,8409,"['Action', 'Drama']","['loss of loved on', 'repay', 'arbitrary law', 'cop']"
Event Horizon,8413,"['Horror', 'Science Fiction', 'Mystery']","['space marin', 'nightmar', 'hallucin', 'cryogen', 'space travel', 'black hol', 'insan', 'delus', 'alternate dimens', 'flashback', 'hellgat', 'religion', 'explos', 'violenc', 'rescue team', 'super pow', 'trapped in spac', 'distress sign']"
I Spy,8427,"['Action', 'Adventure', 'Comedy', 'Thriller']","['budapest, hungari', 'kidnap', 'boxer', 'secret ag', 'liberation of hostag', 'hostage-tak', 'woman director']"
The 6th Day,8452,"['Science Fiction', 'Mystery', 'Action']","['clone', 'laser gun', 'futur', 'dystopia', 'murder', 'clone', 'implanted memori', 'sci-fi thril']"
Never Back Down,8456,"['Drama', 'Action']","['rebel', 'martial art', 'underground', 'fight', 'train', 'sport', 'high school', 'parti', 'reveng', 'nemesi', 'violenc', 'club', 'brawl']"
Funny Games,8461,"['Crime', 'Horror', 'Thriller', 'Drama']","['sibling relationship', 'boat', 'hostag', 'psychopath', 'vacat', 'remak', 'murder', 'neighbor', 'serial kil', 'tortur', 'dog', 'famili', 'savageri', 'lake hous']"
Dumb and Dumber,8467,['Comedy'],"['gas stat', 'motel', 'stupid', 'road trip', 'prank', 'cigar smok', 'violenc', 'crimin', 'buddi', 'clumsi', 'defec', 'hotel suit', 'endangered speci', 'lax']"
Animal House,8469,['Comedy'],"['colleg', 'fratern', 'dean', 'fraternity hous', ""national lampoon'"", 'probat', '1960', 'anarchic comedi']"
John Q,8470,"['Drama', 'Thriller', 'Crime']","['chicago, illinoi', 'parent child relationship', 'heart attack', 'kidnap', 'heart diseas', 'hostage-tak', 'hospit']"
Wild Wild West,8487,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Western']","['remak', 'steampunk', 'western', 'cowboy', 'steam locomot', 'world domin', 'action hero', 'buddy movi']"
Hitch,8488,"['Comedy', 'Drama', 'Romance']","['speed dat', 'romantic comedi', 'date']"
Ali,8489,['Drama'],"['transport', 'boxer', 'biographi']"
Weekend at Bernie's,8491,"['Comedy', 'Crime']","['beach', 'mission of murd', 'boss', 'bad boss', 'hous', 'female corps']"
Devil in a Blue Dress,8512,"['Crime', 'Thriller', 'Drama']","['based on novel or book', 'war veteran', 'murder', 'los angeles, california', 'private detect', 'missing person', 'neo-noir', '1940']"
Superman II,8536,"['Science Fiction', 'Action', 'Adventure']","['saving the world', 'dc comic', 'niagara fal', 'sequel', 'superhero', 'based on com', 'loss of virgin', 'crimin', 'super pow', 'phantom zon', 'rocket fired grenad', 'crystal machin', 'superhuman strength', 'duringcreditssting']"
Shanghai Noon,8584,"['Adventure', 'Action', 'Comedy', 'Western']","['martial art', 'princess', 'travel', 'rescu', 'native american', 'western', 'chines', 'cowboy', 'duringcreditssting', '19th centuri', 'action hero', 'good versus evil']"
The Lion King,8587,"['Family', 'Animation', 'Drama']","['loss of loved on', 'lion', 'father murd', 'manipul', 'music', 'uncl', 'murder', 'redempt', 'king', 'famili', 'mandril', 'murder confess']"
Dick Tracy,8592,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']","['corrupt', 'crime fight', 'gangster', 'investig', 'based on com', 'policeman']"
The History Boys,8618,"['Comedy', 'Drama']","['becoming an adult', 'educ', 'northern england', 'high school', 'scholarship', 'cambridg', 'yorkshir', 'histori', 'based on play or mus', 'teacher', 'student', 'high school teach', 'history teach', 'headmast', 'teachers and stud', '1980']"
Master and Commander: The Far Side of the World,8619,"['Adventure', 'Drama', 'War']","['based on novel or book', 'surgeon', 'navi', 'historical fict', 'napoleonic war', 'frigat', 'self surgeri', 'sea battl', 'high sea', '19th centuri', 'galapagos island', 'galapago', 'english navi']"
The Exorcism of Emily Rose,8643,"['Crime', 'Drama', 'Horror', 'Thriller']","['epilepsi', 'possess', 'teenage girl', 'spirit', 'catholic', 'negligent homicid', 'archdioces', 'agnost', 'malnutrit', 'burn', 'psychotic epileptic disord']"
The Happening,8645,"['Thriller', 'Science Fiction']","['tree', 'natural disast', 'crisi', 'park']"
Deep Impact,8656,"['Action', 'Drama', 'Science Fiction']","['u.s. presid', 'nasa', 'space miss', 'comet', 'natural disast', 'astronom', 'astronaut', 'tidal wav', 'woman director', 'disaster movi', 'disaster film']"
K-19: The Widowmaker,8665,"['Drama', 'History', 'War', 'Thriller', 'Mystery']","['submarin', 'cold war', 'soviet union', 'north atlant', 'based on a true stori', 'woman director', '1960', 'nuclear submarin']"
Fool's Gold,8676,"['Romance', 'Comedy', 'Adventure']","['helicopt', 'cemeteri', 'boat', 'mexican standoff', 'sword', 'cave', 'shipwreck', 'gangster', 'yacht', 'bahama', 'treasure hunt', 'rivalri', 'scuba div', 'underwat', 'divorc']"
Taken,8681,"['Action', 'Thriller']","['paris, fr', 'kidnap', 'human traffick', 'rescu', 'prostitut', 'missing daught', 'ex cia ag']"
Snake Eyes,8688,"['Thriller', 'Crime', 'Mystery']","['casino', 'political activ', 'boxer', 'mission of murd', 'police offic', 'witness to murd', 'box']"
Calendar Girls,8696,"['Drama', 'Comedy']","['england', 'nuditi', 'mannequin', 'northern england', 'leukemia', 'yorkshir', 'based on a true stori']"
The League of Extraordinary Gentlemen,8698,"['Fantasy', 'Action', 'Thriller', 'Science Fiction']","['saving the world', 'venice, itali', 'vampir', 'bite', 'superhero', 'based on com', 'invisible person', 'immort']"
Anchorman: The Legend of Ron Burgundy,8699,['Comedy'],"['journal', '1970', 'sexism', 'mustach', 'teleprompt', 'gang warfar', 'aftercreditssting', 'duringcreditssting']"
The Final Countdown,8738,"['War', 'Action', 'Science Fiction']","['world war ii', 'pearl harbor', 'airplan', 'time travel', '1940', '1980', 'japanes']"
The Thin Red Line,8741,"['Drama', 'History', 'War']","['based on novel or book', 'world war ii', 'battle assign', 'invas', 'marine corp', 'u.s. armi', 'epic', 'command', 'pacif', 'rifl', 'surviv', 'jungl', 'infantri', 'steel helmet', 'soldier', 'battl', 'fight', 'guadalcan', 'pacific theat', 'anti war', '1940']"
The Black Balloon,8747,['Drama'],"['birthday', 'autism', 'family dinn', 'swim', 'first lov', 'social servic', 'woman director']"
Top Secret!,8764,['Comedy'],"['spi', ""rock 'n' rol"", 'bookshop', 'beach', 'prison', 'liberation of prison', 'airplan', 'parachut', 'pub', 'surf', 'cow', 'elvis presley', 'ballet', 'spoof', 'anarchic comedi']"
Hellraiser: Bloodline,8766,"['Horror', 'Thriller', 'Science Fiction']","['artificial intellig', 'engin', 'hell', 'demon', 'puzzle box', 'cenobit', 'artifici']"
Christine,8769,['Horror'],"['anthropomorph', 'teenag', 'overprotective par', 'inanimate objects coming to lif']"
Baby Mama,8780,['Comedy'],"['pregnanc', 'surrogate moth']"
Mad Max 2,8810,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['explos', 'mask', 'exploit', 'pilot', 'chase', 'post-apocalyptic futur', 'dystopia', 'survivor', 'feral child', 'australia', 'commun', 'ex-cop', 'truck', 'sequel', 'gang rap', 'motorcycle gang', 'violenc', 'dog', 'desol', 'oil refineri', 'oil tank', 'wander']"
Doom,8814,"['Action', 'Horror', 'Science Fiction']","['teleport', 'commando', 'based on video gam']"
Evita,8818,"['History', 'Drama', 'Music']","['prostitut', 'narrat', 'cancer', 'based on play or mus', 'deific', 'argentinean presid', 'rise to pow', 'football (soccer) bal', '1940', '1950']"
Timecop,8831,"['Thriller', 'Science Fiction', 'Action', 'Crime']","['martial art', 'time travel', 'alternative r']"
Conspiracy Theory,8834,"['Action', 'Drama', 'Mystery', 'Thriller']","['new york c', 'cia', 'helicopt', 'assassin', 'secret', 'obsess', 'taxi driv', 'fbi', 'paranoia', 'wheelchair', 'chase', 'theori', 'polit', 'govern', 'cover-up', 'murder', 'flashback', 'conspiraci', 'tortur', 'newslett']"
Legally Blonde,8835,['Comedy'],"['father murd', 'blond', 'superfici', 'beauty salon', 'murder', 'student', 'girl pow', 'blonde stereotyp', 'murder confess']"
The X Files: I Want to Believe,8836,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']","['extraterrestrial technolog', 'fbi', 'alien', 'priest', 'hospit', 'duringcreditssting']"
Mercury Rising,8838,"['Action', 'Crime', 'Drama', 'Thriller']","['loss of loved on', 'assassin', 'autism', 'fbi', 'bangkok', ""asperger's syndrom""]"
Casper,8839,"['Fantasy', 'Comedy', 'Family']","['halloween', 'friendship', 'supernatur', 'afterlif', 'friend', 'super pow', 'ghost', 'disord', 'young hero', 'imaginari', 'shared univers']"
DragonHeart,8840,"['Fantasy', 'Action', 'Adventure']","['magic', 'kingdom', 'immort', 'villag', 'forest', 'armi', 'horror', 'partner', 'reveng', 'knight', 'dragon', 'battl', 'mediev', '10th centuri']"
Against the Ropes,8842,"['Romance', 'Drama']","['biographi', 'sport']"
The Cell,8843,"['Horror', 'Science Fiction', 'Thriller']","['schizophrenia', 'california', 'drown', 'fbi', 'therapist', 'virtual r', 'investig', 'psychopath', 'surreal', 'serial kil', 'desert', 'mind gam', 'subconsci']"
Jumanji,8844,"['Adventure', 'Fantasy', 'Family']","['giant insect', 'board gam', 'jungl', 'disappear', 'reclus', 'stamped', 'based on young adult novel']"
Under Siege,8845,"['Action', 'Thriller']","['martial art', 'terrorist', 'cook', 'war ship', 'mercenari', 'nuclear missil', 'u.s. navi', 'hostage-tak', 'one against mani', 'action hero', 'good versus evil']"
The Bank Job,8848,"['Thriller', 'Crime', 'Drama']","['infidel', 'subway', 'car deal', 'vault', 'mannequin', 'bahama', 'strip club', 'wife', 'photographi', 'based on a true stori', 'extort', 'police corrupt', 'double cross', 'walkie talki', 'cult film', 'railway st', 'jackhamm', 'political corrupt', 'cabinet offic']"
Alfie,8849,"['Comedy', 'Drama', 'Romance']","['new york c', 'cheat', 'flirt', 'lover', 'playboy', 'remak']"
The Shadow,8850,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']","['new york c', 'atomic bomb', 'ladykil', 'hypnosi', 'superhero', 'based on com', 'radio seri', 'invis', 'neo-noir']"
Prince of Darkness,8852,['Horror'],"['secret', 'obsess', 'dream', 'secret societi', 'research', 'time travel', 'anti-christ', 'artifact', 'priest', 'satan', 'los angeles, california', 'church', 'demon']"
Steel,8854,"['Science Fiction', 'Action', 'Adventure']","['dc comic', 'superhero', 'los angeles, california', 'soldier', 'militari']"
The Karate Kid Part II,8856,"['Adventure', 'Drama', 'Action', 'Romance', 'Family']","['japan', 'underdog', 'martial art', 'karat', 'sequel', 'reveng', 'death of fath']"
"Dude, Where's My Car?",8859,"['Comedy', 'Science Fiction']","['tattoo', 'amnesia', 'girlfriend', 'friendship', 'stupid', 'cannabi', 'hangov', 'spoof', 'teenag', 'drug', 'alcohol abus', 'celebr', 'car', 'duringcreditssting', 'child']"
